"HGNC.symbol","GSM3440208","GSM3440209","GSM3440210","GSM3440211","GSM3440212","GSM3440213","GSM3440215","GSM3440216","GSM3440218","GSM3440219","GSM3440220","GSM3440221","GSM3440225"
"MUC19",2.4216275,2.197605,2.4440775,2.47706,2.3229075,2.230245,2.3706325,2.4195,2.39572,2.1881075,2.200345,2.2351825,2.4139225
"MVB12B",5.96125,6.38171,5.66445,5.88459,5.48509,5.82064,5.81833,5.94353,6.11926,5.87867,6.09208,5.94774,6.38755
"MVD",5.31169,5.46855,5.08323,5.74015,4.91636,5.60266,5.35074,5.34409,5.36144,5.28616,5.29951,5.35249,5.31337
"MXD1",7.14934,6.94224,6.441355,6.427705,6.904665,6.707855,7.171725,6.896665,6.767415,7.072985,6.782165,7.0549,6.879005
"MYADML2",4.41654,4.86187,4.32212,5.04631,4.55631,4.62104,4.85552,4.47686,4.62545,4.705,4.48608,4.82634,4.72177
"MYB",5.40903,4.75242,5.15438,4.53017,4.92535,4.58978,4.98428,5.00043,4.50675,4.5662,4.67659,4.81469,4.64227
"MYB-AS1",4.23613,4.64613,4.13107,4.6369,4.56149,4.36373,4.25657,4.17331,4.36075,4.09258,4.29863,4.15012,4.49214
"MYBL1",6.37365,7.19843,7.77843,7.57204,6.72268,7.27013,6.39344,7.03261,6.82147,6.58714,6.92299,6.84334,6.69156
"MYBPC1",2.45938,2.25112,2.30965,2.27474,2.26115,2.30053,2.44234,2.23012,2.33966,2.4885,2.2967,2.26153,2.43847
"MYCBP2",7.46243,7.27562,8.19435,7.60505,7.51515,7.70889,7.44705,7.68179,7.69012,7.54374,7.48162,7.45483,7.47509
"MYCBP2-AS1",3.43008,3.2383,3.28291,3.20909,2.90624,3.28989,3.28556,3.23748,3.28354,3.23638,3.29858,3.23782,3.39047
"MYF5",2.83703,3.11188,2.77864,3.07551,2.70461,3.06035,2.85773,2.86764,3.18723,3.06947,3.36054,2.83345,3.25015
"MYF6",2.38048,2.50951,2.66304,2.64522,2.46572,2.51482,2.23072,2.1766,2.52494,2.6118,3.08501,2.42882,2.26899
"MYH14",4.03093,4.53914,4.33398,4.5247,4.13989,4.5754,4.46639,3.94549,4.71591,4.24514,3.8673,4.36264,4.61035
"MYLK",3.90351,4.09095,3.93304,4.10559,4.01495,4.13308,3.88128,4.10559,4.20807,4.37905,4.19036,3.76211,4.18039
"MYLK-AS1",4.45486,4.60039,4.38275,4.64355,4.64407,4.61501,4.60801,4.44575,4.58714,4.58563,4.62309,4.69403,4.80819
"MYLK-AS2",2.86007,2.82511,2.77274,3.38965,3.06981,3.04913,3.16186,2.84854,3.12338,3.10766,3.18772,3.11051,3.29239
"MYLPF",5.203,5.58428,4.95638,5.53514,5.39886,5.28987,5.54965,5.49742,5.58865,5.50959,5.36374,5.36719,5.56189
"MYMK",3.89495,3.99776,3.53242,4.50676,4.26806,4.0838,4.1603,3.97357,4.29584,4.09678,3.74857,4.42825,4.18666
"NAA50",5.428655,5.696215,5.903835,5.338825,5.784745,5.665175,5.51485,5.89356,5.403155,5.709395,5.717855,5.45253,5.458835
"NAB2",4.35241,4.74725,4.00572,4.57683,4.31489,4.38512,4.35648,4.45201,4.48042,4.46426,4.49271,4.32858,4.2641
"NADK",8.48861,7.73302,7.01834,7.31304,8.16001,7.60701,8.50731,7.92289,8.05369,8.05306,7.99162,7.8819,8.31729
"NAE1",5.89493,6.09439,7.18448,6.15678,5.84941,6.15979,5.82503,5.86197,5.74775,5.66482,5.85723,5.89236,5.53284
"NANOGP11",1.57255,2.12997,2.15248,2.52373,1.9955,1.94268,2.0993,2.12949,1.97737,2.01281,2.93962,1.99418,1.97853
"NAPSA",3.20022,3.39862,4.04518,3.51957,4.04009,3.97626,3.58077,4.09528,4.1976,3.71841,3.85621,4.02009,3.88804
"NAPSB",6.02287,5.75921,5.5757,5.77809,6.02769,6.15547,6.0608,6.25279,6.22183,5.87597,5.95382,6.24385,5.7355
"NARF",6.46355,6.29472,5.98827,6.29394,6.47557,6.03666,6.12832,6.29165,6.31979,6.45733,6.51155,6.36452,6.3125
"NAT10",6.1968,6.06604,6.68373,6.15166,6.1314,6.59985,6.08694,6.44847,6.38578,6.29892,6.35815,6.32336,6.05295
"NAV3",2.590315,2.58132,2.73676,2.760905,2.78212,2.65146,2.863135,2.79129,2.678995,2.785495,2.77286,2.71152,2.904035
"NAXE",6.36685,6.1072,6.18049,6.05227,5.92249,6.20735,5.77614,6.63201,6.36167,6.20445,6.13931,6.43105,6.14865
"NBPF10",8.68102,8.78660714285714,9.17078142857143,8.90687285714286,9.11239,8.90357,8.91826,9.06834142857143,9.02493285714286,9.09204,8.92864,8.93073428571429,8.79546714285714
"NBPF11",8.6313025,8.6842925,9.142795,8.8219975,9.0570075,9.0505275,8.674225,8.9223425,8.91144,9.038965,8.7675325,8.889695,8.6334925
"NBPF12",8.186314,8.289388,8.789118,8.369988,8.637252,8.611826,8.30853,8.478274,8.457726,8.610182,8.315376,8.539646,8.210228
"NBPF13P",5.248965,5.138385,5.386925,5.039545,5.04017,5.266705,5.200185,5.08598,5.887625,4.981415,5.066265,5.538435,5.34864
"NBPF20",8.000555,8.02663,8.568755,8.047505,8.36909,8.436525,7.923135,8.17232,8.167545,8.31914,7.93231,8.145765,8.017265
"NBPF22P",1.04042,1.22553,1.27623,1.71345,1.23041,1.48511,1.25746,1.74444,1.39773,1.81189,1.27467,1.0212,1.29453
"NBPF25P",6.24039333333333,6.46462,6.81036666666667,6.55152666666667,6.81541,6.45965666666667,6.67641333333333,6.64423666666667,6.58332,6.48108666666667,6.41174666666667,6.56046333333333,6.65237
"NCAPG2",4.47943,4.24234,4.38374,4.06125,4.23776,4.67549,4.29077,4.39324,4.32349,4.07327,4.49432,4.11865,3.98618
"NCDN",5.35644,5.09857,5.52766,5.43232,5.1479,5.14371,4.62963,5.32963,5.34731,5.35589,5.09492,5.27809,5.04414
"NCF2",10.4546,10.0826,9.45485,9.6196,10.2956,9.92935,10.5722,10.3142,10.1446,10.1356,10.1926,10.0603,10.2082
"NCL",5.26311666666667,5.1642,5.68069333333333,5.28436,5.14665333333333,5.00561666666667,4.96219333333333,5.39664333333333,4.93366333333333,5.19183,4.98205666666667,5.25183666666667,4.91703666666667
"NDUFA4L2",4.24117,4.79778,4.25945,4.42199,4.44326,4.50519,4.38263,4.25248,3.91911,4.56568,4.44581,4.27908,4.71472
"NDUFAF8",5.50077,5.20303,5.6461,5.09872,5.08288,5.33405,5.05548,5.34594,5.28185,5.25279,5.09694,4.99079,4.51077
"NDUFB4P3",4.35176,4.0526,3.89064,4.01562,4.02249,3.51351,3.77013,3.80594,3.92119,3.64774,4.24871,4.07279,3.55342
"NECAB2",5.24384,5.20476,4.66357,4.84733,4.90497,4.69765,5.0756,5.01297,5.14494,5.26096,5.43572,4.72193,5.12135
"NECTIN2",4.72988,4.58928,4.22315,4.09008,4.51742,4.55488,4.6285,4.63116,4.63211,4.42245,6.23001,4.41268,4.37819
"NEFH",3.77598,3.91251,3.2917,3.77625,3.77066,3.79311,3.8054,3.6998,3.8193,3.62481,3.99738,4.17197,3.99614
"NEK2",1.99166,2.3016,1.98663,2.28951,2.12662,2.3992,2.27949,1.96683,2.0153,2.03278,2.29478,2.14213,2.36023
"NEK3",4.18158,4.0738,4.35214,4.02506,3.97501,4.04981,4.14341,3.66846,4.00259,4.07973,4.11456,4.36236,4.10845
"NEK5",2.7887,2.78838,2.59173,2.42055,2.64291,2.68467,2.79059,2.64241,2.76336,2.79794,2.91898,2.68095,2.53272
"NENF",4.865,4.7334,4.71577,4.86805,5.0857,4.60569,4.85397,5.09687,4.82694,4.96365,4.86683,4.84108,4.95707
"NES",4.27103,4.40227,4.07359,4.32182,4.08365,4.4861,4.34262,4.42797,4.25863,4.59187,4.19143,4.42658,4.66901
"NEXN",3.6142,4.24814,3.99693,3.75885,4.12169,3.81096,3.96419,3.7225,3.67121,3.66909,4.44112,3.89571,3.77359
"NEXN-AS1",1.96715,2.15266,2.19854,2.45396,2.31919,2.20967,2.2797,2.09111,2.06864,2.08517,2.61518,2.20042,2.0555
"NF1P6",1.9098,2.17598,1.79002,2.16986,2.09866,1.47549,1.42867,1.78363,1.5293,1.93301,2.38899,1.90149,1.76393
"NFYB",5.63256,5.57897,6.13413,5.55036,5.42152,5.58264,5.51075,5.58674,5.39528,5.41149,5.34517,5.57933,5.25844
"NGF",2.75965,3.23945,2.97833,3.05749,3.19788,3.04856,2.89048,2.98131,2.95471,2.96605,2.76176,3.12835,3.15372
"NGF-AS1",2.50476,2.87001,2.29619,2.82653,2.95438,3.30606,2.36042,2.50902,2.6554,2.74482,2.97103,2.97779,3.13766
"NGFR",4.66975,4.51193,4.02896,4.69226,4.43456,4.42617,4.52502,4.2649,4.55695,4.38241,4.38783,4.46363,4.57175
"NHLH2",3.58423,3.80876,3.50629,3.71962,3.42271,3.48917,3.59685,3.41009,3.69056,3.34127,3.52216,3.52962,3.59439
"NIBAN1",9.22736,9.11771,7.77112,8.50751,9.5198,8.78761,9.16511,9.13748,8.92756,9.40048,9.20498,9.00528,9.15906
"NIF3L1",5.96686,5.96749,6.5147,6.08061,5.79276,6.08206,5.71812,5.8958,5.86384,5.86373,5.95634,5.7139,5.59845
"NIFK",6.43577,6.56008,7.33226,6.74031,6.49409,6.74696,6.42117,6.73907,6.41074,6.35693,6.39463,6.54169,6.18858
"NIFK-AS1",5.542,5.71609,5.63317,5.45504,5.43814,5.38493,5.35888,5.14809,5.23524,5.29971,5.4115,5.47732,5.66682
"NIPAL4",3.71167,4.38848,4.25103,4.08526,3.98887,4.26364,4.0126,4.19278,4.02755,4.06594,3.32183,4.39244,4.12385
"NIPSNAP1",5.6244,5.17879,5.51932,5.52566,5.24136,5.48251,5.20237,5.40914,5.38161,5.38908,5.3488,5.34552,5.3723
"NKAPD1",5.46052,5.48527,6.27257,5.80489,5.46823,5.64019,5.53064,5.59898,5.5845,5.41697,5.38605,5.56176,5.32878
"NKD1",4.84092,5.3331,5.00265,5.24237,4.8866,5.12422,5.07878,4.93979,5.36497,5.17532,5.01575,5.14738,5.22821
"NKG7",8.04341,8.00848,7.35742,8.30351,7.86323,8.08911,7.12861,8.19605,8.09715,8.18924,7.95141,8.16762,8.45088
"NKPD1",4.7407,5.04965,4.99695,5.12062,4.87231,5.10022,4.98348,4.71756,5.06076,4.94157,4.82252,5.13208,5.15713
"NKX6-3",4.36539,4.47741,3.94957,4.21527,4.23242,4.20986,4.29923,3.86581,4.56385,4.73966,4.00439,4.26736,4.34028
"NLGN3",5.48978,5.32077,4.97123,5.33786,5.38519,5.32689,5.61711,5.61652,5.34744,5.31303,5.51974,5.4866,5.47783
"NMNAT2",3.76751,4.20379,3.67776,4.06319,3.98948,3.8684,3.90622,3.74711,3.98452,4.00647,3.83554,4.06837,4.12802
"NMUR1",5.40868,5.8422,5.96731,6.05861,5.78169,6.43522,5.57744,6.40772,5.74392,5.98145,6.01283,5.6936,6.0324
"NOD2",5.9698,5.41937,5.62388,5.64651,6.41062,6.21673,6.66776,6.05413,6.20011,5.57515,5.60491,5.88285,6.4735
"NOL11",6.74673,6.89754,7.78201,7.05434,6.85012,7.102,6.86298,7.03638,6.84741,6.80563,7.01052,6.9815,6.65184
"NOL3",5.81485,5.88347,5.48402,5.7908,5.66683,5.72814,6.00665,5.77888,5.82456,5.77072,5.6249,5.94901,5.88351
"NOL9",6.55604,6.42869,6.89823,6.67657,6.51666,6.79248,6.54286,6.98039,6.73699,6.61276,6.67806,6.62732,6.35752
"NONO",7.42914,7.23761,7.74877,7.3928,7.44504,7.62079,7.29041,7.34585,7.4089,7.46557,7.37613,7.2395,7.08404
"NOP10",7.41543,7.31499,6.87676,7.33604,7.24801,7.0612,7.33914,7.40909,7.52654,7.67991,7.57529,7.44741,7.28262
"NOS2P2",3.89513,4.08741,3.98489,4.05178,4.43972,4.09458,4.09248,3.67878,4.3724,4.10679,4.09899,4.16165,4.10321
"NOTCH2NLA",8.29181333333333,8.52374,8.77086,8.55105,8.75940666666667,8.40153333333333,8.69486666666667,8.77306,8.77027,8.71996333333333,8.63855,8.56051333333333,8.44443666666667
"NOTUM",3.84366,4.34746,3.8839,4.55218,4.19814,4.24618,4.20537,4.23688,3.89665,4.35345,4.22498,3.92532,4.18238
"NPHS2",3.24699,3.55085,3.50305,3.45534,3.99045,3.66121,3.69619,3.59572,3.58104,3.26414,3.62577,3.76834,3.55358
"NPIPA7",8.59148,8.54461,8.93829,8.6847,8.63066,8.76758,8.25457,8.67908,8.81242,8.74462,8.48651,8.63041,8.52866
"NPIPB13",9.263085,9.3833375,9.6304325,9.423125,9.4164775,9.397235,9.0684875,9.419445,9.429985,9.3877625,9.1711625,9.4416,9.27816
"NPIPB1P",4.67719,4.74386,4.57577,4.54329,4.67057,4.48878,5.04089,4.78729,4.84318,4.73716,4.33622,4.77946,4.44634
"NPIPB9",8.34434,8.52515,8.80084,8.56904,8.46345,8.5679,8.24025,8.52491,8.66932,8.58559,8.31826,8.65415,8.49242
"NPL",7.90235,7.48134,6.94737,6.65206,7.63627,6.461,7.7165,7.5793,7.33451,7.54409,7.66057,7.63193,7.76768
"NPLOC4",7.76333,7.58161,7.44065,7.48317,7.55186,7.60179,7.5777,7.64987,7.5714,7.60982,7.75558,7.59457,7.661
"NPM1P21",5.718695,6.122755,6.961785,6.3228,6.065895,6.49541,6.07849,6.109535,5.73744,5.943665,5.803635,6.061175,5.71884
"NPPC",3.45473,3.55812,3.76854,3.64466,3.74746,3.76049,3.65676,3.50746,3.84729,3.60813,3.82882,3.43968,3.74166
"NPS",3.81649,3.56163,3.60805,3.76496,3.82482,3.75641,3.55465,3.6364,3.47234,3.54701,3.43093,3.76117,4.03018
"NR1H2",7.57413,7.09874,6.74382,6.83259,7.17564,7.13436,7.18577,7.2653,7.21261,7.31767,7.46195,7.10053,7.40047
"NR1H4",2.22241,2.449,2.59865,2.22532,1.97171,2.07744,2.03332,2.04152,2.09342,1.86519,2.08358,2.11683,1.98061
"NR3C2",5.26344,5.52072,6.11189,5.42084,5.53516,5.55543,5.02555,5.30666,5.42707,5.32792,5.73116,5.5147,4.70997
"NRAV",5.51017,5.85052,5.38117,5.88766,5.83553,5.84798,5.90292,5.41238,5.86191,5.75399,5.83692,5.72211,5.81458
"NRON",4.16037,2.8951,2.86942,3.51483,3.61782,3.21348,3.13865,2.99503,3.20377,2.63311,3.06438,2.89462,3.20164
"NSL1",7.21019,7.51412,7.66907,7.2842,7.32244,7.47997,7.57378,7.4396,7.23769,7.29599,7.3788,7.45751,7.33098
"NSUN4",6.19439,6.01662,6.41441,6.2102,5.90473,6.14537,6.39396,6.62192,6.31403,6.06041,6.42506,5.93632,5.90558
"NT5C3B",5.15148,5.18529,5.30262,4.95783,5.69834,5.87048,4.92106,5.82421,5.2141,5.16406,5.14145,5.1618,4.70379
"NT5DC3",4.42529,4.05773,4.32706,4.05611,4.1628,4.03614,4.14847,4.55806,4.03319,3.98948,4.24513,3.94179,4.18171
"NTF4",3.78335,4.08668,3.71221,4.21594,3.95276,4.27183,3.81442,4.08985,4.01573,3.88056,3.74582,3.79682,4.29056
"NTN3",5.00636,5.14621,4.7723,5.1813,5.2252,4.98541,5.02361,4.76081,5.1343,5.13072,5.32329,5.18646,5.18944
"NTNG2",5.96514,5.75444,4.58386,5.11884,5.28484,5.11566,6.08146,5.29336,5.46109,5.4475,5.58129,5.9002,5.98177
"NTRK1",3.8044,4.36114,3.86167,4.58425,4.09252,4.11134,4.54304,3.73756,3.98655,4.66787,4.15203,4.07109,4.04701
"NTRK2",3.08254,3.17425,3.08163,3.46615,3.05218,3.17846,3.35093,3.21058,3.27612,3.31127,2.78351,2.67508,2.96379
"NUB1",7.1797,7.19042,7.22966,6.88345,7.30549,7.21127,7.82301,7.05636,7.28247,7.07134,7.31718,7.05028,7.39572
"NUDT12",2.03074,2.25408,2.68381,1.85298,2.18419,2.1274,2.01591,2.13238,2.14255,2.07696,1.94273,2.29662,1.95152
"NUDT17",4.54425,4.32117,4.41312,4.43841,4.24666,4.27642,4.42629,4.69426,4.41342,4.33584,4.28753,4.51353,4.62934
"NUP107",5.7043,5.84222,6.83227,5.94701,5.8853,5.99381,6.03173,5.9777,5.63417,5.69246,5.82767,5.80535,5.54034
"NUP214",7.58256,7.50695,7.63105,7.64797,7.59202,7.67716,7.54497,7.73257,7.67392,7.62103,7.82383,7.60744,7.53744
"NUP37",4.57506,4.46572,5.2151,4.66661,4.64633,4.82712,4.76043,4.6905,4.62515,4.33382,4.74318,4.80269,4.3344
"NUTM1",3.05498,3.18643,3.25184,3.17639,3.45718,3.42485,3.03421,3.21363,3.39824,3.3455,3.02774,3.55085,3.23839
"NVL",4.88287,4.94575,5.40791,4.63533,4.75626,5.271,4.63258,4.99877,4.93093,4.92962,5.20262,4.86006,4.57419
"NWD1",3.76406,3.99291,3.2515,3.71778,3.64659,3.62432,3.67421,3.58822,3.69292,3.57092,3.76472,3.96017,3.76094
"NXPH3",4.78958,5.11439,5.01867,5.32058,5.16349,5.25066,5.16487,4.89091,4.85341,4.90626,4.96689,5.03291,5.53879
"NXPH4",2.423992,2.7138215,2.4541145,2.9331275,2.89669,2.5511395,2.6023585,2.338263,2.605405,2.591782,2.6316075,2.696225,2.723235
"OASL",6.26885,5.7188,5.36541,5.452,5.80454,5.75152,7.65958,6.27621,6.59086,5.78977,5.96431,6.23859,6.81432
"OAZ3",3.01435,2.88593,2.88392,3.02536,2.79224,2.76785,2.89773,2.93968,2.86679,3.0561,2.80874,2.94828,2.80687
"OBSCN",3.78132,3.862915,4.321645,4.329665,3.799755,4.019445,4.078285,3.848205,3.961615,3.755975,3.932515,3.993835,3.859165
"OBSCN-AS1",4.65684,4.85099,4.49483,4.82004,4.79457,4.99876,4.79034,4.53401,4.86432,4.77579,5.06621,4.95257,4.91684
"OCLM",4.54799,4.43308,5.21296,4.57352,5.06159,4.61168,4.15617,4.55284,4.41668,4.60217,4.63394,4.48097,4.2992
"ODR4",5.85221,5.67685,6.57413,5.8893,6.25681,6.02571,5.94523,5.99214,5.73594,5.5292,5.84779,5.74601,5.69967
"OGDHL",3.58347,4.03838,3.48194,3.90738,3.89724,3.97397,4.05694,3.68476,3.57916,3.5668,3.63306,4.11895,3.86867
"OLR1",3.70177,2.78301,2.31716,1.98601,3.30369,2.68157,2.2321,2.02909,2.56795,2.16297,2.24351,2.00639,2.43742
"OPA1",6.35284,6.17689,6.99239,6.55315,6.34773,6.68677,6.22734,6.44321,6.10166,6.18045,6.3961,6.40024,5.97708
"OPA1-AS1",1.59568,1.43607,2.20938,1.33996,1.3371,1.56254,1.1126,1.42262,1.34147,1.7147,2.02841,1.60978,1.46251
"OR10H1",2.96236,2.55589,2.64144,2.77929,2.74725,2.83466,2.92297,2.70865,2.64038,2.82432,2.79382,2.7661,2.54357
"OR10H2",2.77046,2.73799,2.11585,2.61093,3.10686,2.61825,2.71216,2.62864,2.86246,2.98573,2.31509,2.94464,2.92168
"OR10H3",3.58578,3.90216,3.66417,3.66948,3.88864,3.75862,3.36355,3.59003,3.48128,3.489,3.66511,3.30286,3.39963
"OR10H4",3.38223,3.27129,2.96175,3.37747,2.7994,2.86528,2.96887,3.21567,3.37867,3.44541,3.45686,3.15219,3.53366
"OR10H5",2.53909,3.05511,2.51059,2.32829,2.80358,3.09522,2.55631,2.69247,2.64263,2.89023,2.43601,3.02329,2.52055
"OR11H1",2.153,1.27633,1.82541,2.06414,1.7729,2.00405,1.71824,1.72858,1.38949,1.9212,1.61122,1.73399,2.29322
"OR4F7P",2.6000385,2.8501825,2.36049775,2.7320575,2.70783,2.4983195,2.51045325,2.83084,2.451369,2.9510575,2.5967875,2.830755,2.415445
"ORAI1",6.559,6.28302,5.67923,6.12938,6.18978,6.12748,6.03131,6.58285,6.28703,6.32979,6.58407,6.39928,6.34831
"OSBPL11",5.94291,5.671515,5.27586,5.424265,6.127965,5.85743,6.239685,6.05712,5.58662,5.79484,5.759495,5.841715,5.534235
"OSBPL8",7.33954,7.218905,7.257315,7.02004,7.1029,6.949465,7.325995,7.104825,6.9411,7.222475,7.174255,6.82788,6.934685
"OSGIN1",5.131185,5.113215,4.898885,5.196415,4.824995,5.100665,5.292755,4.770045,5.300335,5.2601,5.268905,5.284305,5.017275
"OSTN",1.50081,1.51674,1.53625,1.84322,1.90038,1.37788,1.38334,1.58934,1.62696,1.67869,1.54765,1.64889,1.33557
"OSTN-AS1",2.0906,2.37964,2.86528,2.29268,2.06966,2.14056,1.81089,2.42186,2.0752,2.28446,2.63466,1.83328,2.92517
"OTOGL",2.05197428571429,2.20648285714286,1.99388714285714,2.20351,2.15468714285714,2.09449,2.15933714285714,2.09167142857143,2.12334,2.17445428571429,2.10110142857143,2.19788714285714,2.16081571428571
"OVAAL",2.72729,2.87622,2.43931,2.68471,2.79176,2.70936,2.70323,2.83289,3.17832,2.93461,2.26348,2.682,2.84728
"OXLD1",4.83514,4.20926,4.6935,4.65857,4.63966,4.58841,4.43668,4.6561,4.62851,4.89828,4.9175,4.44446,4.7743
"P2RX4",5.14887,4.91052,5.07133,4.9532,4.78463,4.99093,4.37514,5.18298,5.1509,4.61305,4.99079,5.08469,4.89834
"P2RX7",4.46506,4.07805,4.69804,4.680775,4.756385,4.693575,4.400005,4.67315,4.466895,4.09084,4.341575,4.560525,4.39006
"P2RY1",3.38826,3.1663,3.187025,3.34865,3.495965,3.26374,3.42158,3.248995,3.378995,3.405825,3.5601,3.052435,3.257435
"P2RY12",4.21009,4.92904,4.48412,4.59469,4.74397,4.42572,4.48646,4.8583,4.20881,4.54572,4.95783,4.03313,4.18394
"P2RY13",9.87725,9.91042,8.98653,9.61669,9.8329,9.5803,10.846,10.0794,9.62792,9.77973,10.0798,9.67478,10.0535
"P2RY14",6.43351,7.22021,7.3776,7.24006,6.4759,6.38952,7.35289,6.50985,6.94326,6.22898,6.70913,6.81921,7.04714
"P3H2",3.42954,3.2703,2.9403,3.16042,3.10038,3.10721,2.99064,2.69876,3.31506,3.24283,3.4194,2.80443,3.10266
"P3H2-AS1",3.5256,3.62176,2.95803,3.75922,3.45556,3.58603,3.57351,3.25081,3.96622,3.70123,4.18488,3.86694,3.53872
"P3H4",4.75826,5.10317,5.02367,5.00711,4.93619,5.15349,4.43233,4.9466,4.98551,4.74612,4.89639,4.84194,4.50051
"PABPC1P4",2.818595,2.958645,2.91498,2.97906,2.826335,2.999455,2.909815,2.91696,2.80222,2.989025,3.022775,2.938,2.815275
"PABPN1L",3.61864,3.80948,3.12255,3.85049,3.51303,3.77513,3.68684,3.39405,3.59536,3.774,3.73564,3.76683,3.75985
"PACC1",5.60403,5.53283,5.5717,5.39767,5.4625,5.50455,5.32223,5.75693,5.37523,5.37658,5.51585,5.43061,5.49371
"PACRG",3.57609,3.98434,3.61138,3.93863,3.59757,3.83021,3.72979,3.6317,3.91506,4.02291,3.79176,3.53499,3.63475
"PACRG-AS1",2.28464,2.52785,2.61378,2.62825,2.42036,2.58929,2.74551,2.67862,2.3457,2.43794,2.7686,2.57168,2.72229
"PACRG-AS2",1.83301,1.98562,1.79992,2.17582,1.93925,1.76833,2.31373,1.88121,2.06182,2.02839,2.33155,1.59869,1.90903
"PACRG-AS3",3.41862,3.26952,3.33916,3.37061,3.16754,3.34277,3.3584,2.89196,3.35822,3.54856,3.44062,3.61063,3.40529
"PACSIN2",5.607455,5.72165,5.38783,5.543495,5.88438,5.643175,5.790755,5.783435,5.63377,5.76575,5.877715,5.707545,5.82775
"PADI1",2.84095,3.47112,3.49955,3.38686,3.76474,3.2359,3.5695,3.28382,3.40517,3.38454,2.99683,3.42068,3.58838
"PADI2",8.97197,8.46157,6.9772,7.194,7.48804,8.01331,8.82741,8.05011,7.96753,7.89562,8.59962,8.27759,8.09695
"PADI3",4.16166,4.68984,3.94133,4.82192,4.48086,4.44832,4.22832,4.17111,4.50827,4.2555,4.05366,4.25738,4.76128
"PADI4",8.49436,7.05149,6.53416,6.63581,7.20885,6.59807,7.76201,7.49593,7.06399,7.09646,7.69415,7.58588,7.76203
"PADI6",3.8563,4.37172,4.29628,4.05883,4.13766,4.30133,4.11676,4.14293,3.93936,3.98186,4.0642,4.36174,4.14748
"PAFAH1B2",6.60274,6.46229,6.11561,6.27556,6.40254,6.35197,6.45451,6.62039,6.40358,6.68237,6.35646,6.51548,6.48502
"PAFAH1B3",5.51053,5.14293,5.11295,5.45108,5.25521,5.35221,5.30348,5.31158,5.33821,5.42189,5.48081,5.61003,5.2178
"PAH",2.91969,2.74913,2.93957,2.93781,2.62015,2.65265,2.67289,2.30988,2.80941,2.43,2.04353,2.56267,2.82557
"PALM3",4.04059,4.12844,3.68538,4.27619,4.10955,3.82227,4.10708,3.77233,4.25235,4.30055,3.83651,3.95279,4.09427
"PAQR6",5.38243,5.29314,4.74599,5.25894,5.20362,5.21909,5.27891,5.54292,5.27969,5.37619,5.24961,5.14006,5.33619
"PARD3",3.30617,3.82898,3.87668,3.42745,4.14405,3.793,3.74713,3.70023,3.55575,3.37209,3.64976,3.45662,3.40871
"PARD3-AS1",3.79958,3.44889,2.83556,3.521,3.3917,3.14561,3.33336,3.22319,3.53132,3.3392,3.05829,3.22897,3.11837
"PARD6B",4.52319,4.74077,5.04978,4.67624,4.71427,4.83786,4.25927,4.17569,4.20265,4.66588,4.48344,4.57716,4.12861
"PARG",6.30322,6.27455666666667,6.75174,6.47915,6.40217666666667,6.61482,6.43563,6.59254333333333,6.26902666666667,6.27245,6.32363,6.4492,6.49974
"PARL",5.92343,5.6874,6.05692,5.52132,5.42465,5.81974,5.68012,5.74683,5.6332,5.63165,5.8765,5.72841,5.513
"PARM1",4.19121,4.62169,4.2265,4.68285,4.5169,4.74363,4.78067,4.13382,4.80592,4.78716,4.57532,4.72484,4.77682
"PARP1",6.57782,6.28147,6.77786,6.51588,6.36673,6.98831,6.42836,6.55384,6.61734,6.66047,6.54161,6.36898,6.41709
"PARP14",7.99867,8.39472,8.33222,8.36995,8.44933,8.62698,9.55368,8.39876,8.90686,7.94846,8.07743,8.44752,8.82963
"PARP15",6.77598,7.42947,7.48663,7.37965,6.96807,7.45407,6.94568,6.98673,7.23829,7.30109,6.86731,7.19603,6.68745
"PARP16",5.48348,5.41205,5.29187,5.02445,5.21591,4.94833,5.08278,5.34851,5.44312,5.32969,5.40305,5.25033,5.52655
"PARP9",7.02732,7.2323,6.83704,6.79973,7.7506,7.0486,8.36784,7.27286,7.5363,7.05171,7.20175,7.26502,7.60451
"PARPBP",3.56045,3.0725,3.25978,3.11293,3.0279,3.04336,3.01538,3.0954,2.94469,3.13174,3.13834,2.69349,3.10667
"PATE1",2.85356,2.70163,2.45987,2.66672,2.55605,2.83325,2.85632,2.84148,3.00217,2.96151,2.78226,2.88023,2.58131
"PATE2",2.42372,2.63375,2.70882,2.67327,2.48675,2.51927,2.56477,2.69549,2.87236,2.30376,2.76696,2.5313,2.58107
"PATE3",0.834815,1.03805,0.942136,1.19621,1.13397,1.30956,1.09283,0.814912,0.985403,1.03805,1.11751,1.2202,0.928674
"PATE4",2.20455,1.75482,1.82702,1.99435,1.80713,1.88998,1.8732,1.80859,1.84686,1.73868,1.77368,1.8237,1.56505
"PAWR",3.03586,3.29305,3.34644,3.57062,3.48917,3.37205,3.4325,2.96681,3.32584,3.35762,2.88793,3.10712,3.31594
"PAX5",5.79556,6.25029,5.85639,6.36675,6.23018,6.51452,6.17081,5.22822,6.48273,6.46308,5.93382,6.03408,5.97922
