"HGNC.symbol","GSM3440214","GSM3440217","GSM3440222","GSM3440223","GSM3440224"
"CHUK",6.06479,5.6163,6.14618,5.30531,5.79472
"CIDEA",4.4985,4.72842,4.557,4.7973,4.38625
"CISH",7.46349,7.1465,6.96768,7.42763,7.39025
"CLASP2",5.40065,5.05143,5.10014,5.15554,5.30811
"CLDN17",1.7395,1.21734,1.37182,1.54163,1.29922
"CLDN8",1.50326,1.94372,2.02256,1.96159,1.90057
"CLEC16A",6.4785,6.49719,6.37566,6.26841,6.30221
"CLEC2L",5.30539,5.07571,4.87267,5.33051,4.99257
"CLEC3B",4.26625,4.72205,4.53711,4.71937,4.7218
"CLEC4G",4.70301,4.9978,4.86938,4.96121,5.00481
"CLEC4GP1",3.78067,4.22293,3.38775,3.80415,4.1603
"CLEC4M",2.40747,2.04265,1.8177,2.35098,2.1818
"CLIC1",8.445412,8.39053,8.609542,8.012306,8.344366
"CLK2P1",5.20301,5.327,5.38523,5.0621,5.54809
"CLK3",7.70983,7.76752,7.53887,7.43029,7.78358
"CLMN",5.25454,4.84852,5.04115,4.95248,4.93271
"CLN8",3.8152,3.55452,4.15217,3.75812,4.12801
"CLNK",2.68687,2.80205,2.50414,2.92217,2.58768
"CLOCK",5.303475,5.113335,4.992375,5.02887,5.378815
"CLPB",6.23959,6.02715,5.87729,5.80485,6.04359
"CLUAP1",4.85054,4.42218,4.73927,5.07341,4.87306
"CLVS2",1.85047,2.309385,2.39611,1.83569,2.064125
"CMAHP",3.77661333333333,3.67454,3.84012666666667,4.00715333333333,3.86140333333333
"CMYA5",3.68526,3.63797,3.82467,4.15841,4.10356
"CNGA3",3.03694,3.87646,3.51532,3.50953,3.56174
"CNGA4",3.84502,3.77603,4.06803,3.51514,3.71211
"CNGB3",2.66173,2.90418,2.69605,2.78506,2.5824
"CNMD",4.22497,4.1101,4.2292,4.25256,4.0913
"CNN2",10.6696,10.6678,10.455,10.1691,10.708
"CNOT3",7.43001,7.29498,7.26359,7.14462,7.06866
"CNOT4",7.3144,7.29357,7.13897,7.31648,7.16586
"CNOT6",6.33522,6.25052,6.35027,6.0909,6.2999
"CNOT9",5.73848,5.48266,5.53015,5.76325,5.53434
"CNR2",5.21774,5.17417,5.15912,5.08301,4.99288
"CNTNAP3",6.101506,6.909714,6.331826,6.028234,5.816274
"COL11A2",5.27775285714286,5.61126857142857,5.51289857142857,5.54952857142857,5.54225142857143
"COL13A1",5.04865,5.1933,5.14092,5.43912,5.30407
"COL9A3",5.17081,5.73366,5.40317,5.56034,5.36488
"COMMD4",4.59467,4.17701,4.5921,4.65386,4.53562
"COMMD7",6.05384,5.66684,5.90112,5.93208,5.82858
"COMMD9",5.67386,5.27427,5.50102,5.07787,5.47005
"COMT",5.72767,5.59916,5.56105,5.4112,5.87814
"COPS3",6.19271,6.67449,6.75995,6.31599,6.37826
"COPS5",5.44789,5.13809,5.38887,5.39228,5.39181
"CORO7",6.61826,6.75805,6.4682,6.40535,6.57798
"CORO7-PAM16",6.61826,6.75805,6.4682,6.40535,6.57798
"COX19",5.49516,5.31594,5.392265,5.18835,5.41839
"COX6C",4.08557,3.94173,3.86713,4.24887,4.08511
"COX8A",7.94069,7.53746,7.83967,7.25506,7.94954
"COX8C",1.83955,2.16571,1.98911,1.90407,1.90571
"CPA1",4.29874,4.2151,4.50021,4.53078,4.58208
"CPA2",2.27971,2.4052,2.28295,2.03623,2.07239
"CPA4",3.3599,3.574195,3.3963,3.464985,3.361625
"CPA5",3.21572,3.76245,3.44966,3.445375,3.480185
"CPEB1",3.39105,3.49017,3.68078,3.51639,3.57956
"CPEB1-AS1",2.47706,3.08237,2.3665,2.75227,2.8391
"CPN1",3.44981,3.98447,3.936,3.70298,3.60742
"CPNE3",6.48198,6.4686,6.7635,6.41296,6.64981
"CPNE9",4.41286,4.55834,4.35495,4.48652,4.80172
"CPXM1",3.89035,4.25923,4.1807,4.42942,4.07544
"CRABP1",3.97718,4.54613,4.46722,4.58596,3.97799
"CREBBP",10.233,10.2295,9.93938,9.64002,9.9907
"CRLF2",3.66618,3.58091,3.42508,3.75617,3.67488
"CRMP1",3.304565,3.172005,3.07365,3.42423,3.402585
"CRTAC1",4.3499,4.51581,4.40771,4.42921,4.35807
"CRYAA2",5.08825,4.9323,4.78442,4.99839,5.07236
"CRYBB2",3.150605,3.07913,3.37614,3.26838,3.36137
"CRYBB2P1",3.96666666666667,3.66363,3.62413,3.03833333333333,3.75966333333333
"CRYBB3",5.35009,4.97268,5.17894,5.27466,5.39804
"CRYGA",3.94175,3.90324,3.68204,3.39515,3.60051
"CRYGB",2.27612,2.52543,2.39101,1.95181,1.88068
"CRYGC",3.686,3.62457,3.55022,4.08444,3.77745
"CRYGD",4.68141,4.61361,4.79739,4.8832,4.79755
"CRYGEP",3.02343,3.88724,3.82376,3.6285,3.2749
"CRYGN",4.1516,4.33724,4.21509,4.21969,4.47663
"CSAG1",4.53639,4.48449,4.76709,4.58143,4.68087
"CSAG2",5.38314,5.61401,5.53088,5.53463,5.70789
"CSAG3",5.38314,5.61401,5.53088,5.53463,5.70789
"CSAG4",1.93606,2.47698,3.03217,2.45208,3.16112
"CSF2RA",5.7730875,6.134645,5.937335,4.9203675,6.05662
"CSKMT",6.168225,6.359445,6.539565,6.497465,6.47738
"CSNK1A1P1",3.56278,3.36364,3.6955,3.94823,3.7104
"CSNK2A1",4.75627,4.52764,5.39621,4.78499,4.58588
"CSNK2B",7.02819142857143,6.83308,6.81587857142857,6.71829142857143,6.86465428571429
"CSPG4P10",4.9198,4.95413,4.73459,5.0703,4.95292
"CSPP1",5.1509,4.8288,5.2936,5.34013,5.15246
"CT47A1",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A10",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A11",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A12",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A2",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A3",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A4",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A5",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A6",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A7",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A8",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT47A9",4.95743181818182,5.14836181818182,4.89832727272727,4.99834636363636,4.93286454545455
"CT75",2.747372,3.130418,2.960966,2.75641,3.13592
"CTAGE1",2.84945,2.79337,2.95774,3.024,2.95323
"CTAGE9",5.1735375,5.3645175,4.8805425,5.0443475,5.0374275
"CTBP2P5",0.871262,1.01451,0.84613,0.692064,0.79042
"CTNND2",3.74374,4.21527,4.16523,4.27885,3.89853
"CTNS",5.5526,5.09882,5.36397,4.92159,5.4651
"CTRC",4.35733,5.53091,4.91205,5.06139,5.03649
"CTSA",8.53846,7.94465,8.12011,7.91052,8.25089
"CTSB",6.52052,6.74341,6.25014,6.23274,6.44884
"CTSF",4.38242,4.22392,4.03519,4.15706,4.5887
"CTSV",3.46895,3.77144,3.17272,3.21849,3.28873
"CUBNP2",2.07235,2.0467,1.89695,2.01535,2.03855
"CUL5",6.35096,5.946,6.27016,6.3902,6.03369
"CUZD1",4.56229,4.08661,4.49794,4.5012,4.30814
"CWC22",6.74015,6.53455,6.55936,6.42935,6.32844
"CWF19L1",6.678095,7.264605,7.45154,7.04946,7.50931
"CXADRP2",2.40551,2.04653,2.14898,2.0179,2.47996
"CXCR1",9.64814,9.45544,9.7218,8.7716,9.58721
"CXCR2",6.61953,6.54099,6.55266,5.88827,6.69611
"CXCR2P1",7.78596,6.46976,7.19942,7.3255,7.49911
"CXXC1",6.34306,5.92948,6.01203,5.72675,5.99839
"CYB561A3",5.30211,4.886,5.24903,5.12029,5.13592
"CYB5R2",3.52736,3.40897,3.53262,3.4567,3.39531
"CYFIP1",5.55179,4.99745,5.41932,4.589,5.06101
"CYP1A1",2.97436,3.31417,3.27581,3.35386,3.36099
"CYP2U1",4.41044,4.25133,4.33118,4.6059,4.43796
"CYP2W1",4.97443,5.30863,5.26615,5.20585,5.18655
"CYP7A1",2.21573,1.88124,2.20066,2.36111,2.15031
"CYS1",4.82966,5.22871,4.41497,4.84157,4.41981
"CYSTM1",6.826,6.60691,6.46393,6.45874,6.73137
"CYTOR",6.31358785714286,6.72014071428571,6.28748714285714,6.33110607142857,6.38854928571429
"DAB2",5.0093,4.37736,4.58517,4.55407,4.76937
"DAND5",4.40744,4.48955,4.62859,4.54025,4.72864
"DAP",6.59031,6.68563,6.43278,6.52922,6.38174
"DAZ1",2.2789,2.45035,2.2857175,2.6020225,2.33792
"DAZ2",2.2789,2.45035,2.2857175,2.6020225,2.33792
"DBI",5.49698,5.38751,5.36662,4.97208,5.23047
"DCAF1",6.40622,6.02101,6.27071,6.36212,6.22986
"DCAF8L1",3.15693,3.01742,2.72756,3.02079,3.26641
"DCAF8L2",3.01021,3.32446,3.09708,3.18896,3.17489
"DCBLD1",4.15882,3.99316,4.08797,3.7695,3.80776
"DCSTAMP",2.71761,2.63818,2.74363,2.26115,2.87346
"DDAH2",5.80988714285714,5.76064,5.86694714285714,5.71403571428571,5.88451571428571
"DDB1",6.41181,6.37681,6.1266,6.23833,6.30039
"DDB2",5.8749,5.38045,5.47312,5.77992,5.34076
"DDR1-DT",3.36699833333333,3.34533666666667,3.54519,3.42905,3.331165
"DDX11L10",6.74430666666667,6.80962,6.56581666666667,7.37420333333333,6.92465
"DDX27",5.92867,5.66553,5.8094,5.76156,5.97824
"DEFA1",7.994965,7.549105,8.94373,8.03095,6.55218
"DEFA10P",1.65829,1.54236,1.42777,1.57907,1.63375
"DEFA1B",7.994965,7.549105,8.94373,8.03095,6.55218
"DEFA3",7.06328333333333,6.79798,8.16370333333333,7.25818666666667,5.72036333333333
"DEFA4",5.64782,5.70794,5.9495,5.38062,4.98478
"DEFA5",2.75942,3.66678,3.21602,2.74534,2.92831
"DEFA6",1.98349,1.72675,1.80106,2.41581,1.7806
"DEFB1",1.79333,1.83376,2.33438,2.36136,1.8658
"DEFB103A",3.32797,3.65171,3.58608,3.7041,3.67848
"DEFB103B",3.32797,3.65171,3.58608,3.7041,3.67848
"DEFB104A",3.05774,3.01084,3.2016,3.1729,3.36031
"DEFB104B",3.05774,3.01084,3.2016,3.1729,3.36031
"DEFB105A",2.56568,2.64684,2.44139,2.6516,2.82893
"DEFB105B",2.56568,2.64684,2.44139,2.6516,2.82893
"DEFB106A",4.07244,3.62821,3.70314,3.7744,3.60915
"DEFB106B",4.07244,3.62821,3.70314,3.7744,3.60915
"DEFB107A",2.93468,2.53228,2.37597,2.51685,3.23905
"DEFB107B",2.93468,2.53228,2.37597,2.51685,3.23905
"DEFB109B",3.75838666666667,3.66699666666667,3.76636666666667,3.74137,3.67996
"DEFB109C",3.75838666666667,3.66699666666667,3.76636666666667,3.74137,3.67996
"DEFB125",2.01274,1.69825,1.59465,1.70337,2.11978
"DEFB126",2.30573,1.98136,2.70151,2.51222,1.8379
"DEFB127",1.38169,1.40004,1.42403,1.3278,1.5393
"DEFB128",4.50306,4.45997,4.52143,4.84915,4.64172
"DEFB129",1.99613,2.02318,1.75511,1.80933,1.89689
"DEFB130B",2.11295,1.89781,1.99866,2.04748,1.89187
"DEFB132",3.69246,4.00483,4.2647,3.64719,4.43554
"DEFB134",3.06458,3.04357,2.94168,3.25357,2.89792
"DEFB135",2.92746,3.30906,2.77503,3.43644,3.05563
"DEFB136",2.61354,2.48702,2.62417,2.49627,2.37466
"DEFB4A",3.203305,3.2581,3.50678,2.92324,3.07591
"DEFB4B",3.40796,3.36894,3.27779,3.25627,3.28505
"DEFT1P",5.09379,5.05849,5.34243,4.98597,4.89471
"DEFT1P2",5.09379,5.05849,5.34243,4.98597,4.89471
"DENND11",5.97885,5.82016,5.84796,6.05047,6.07594
"DENND4C",6.55509,6.23664,6.68209,6.56027,6.41197
"DENND5A",8.03593,7.84526,8.01845,7.3079,8.10397
"DERL3",5.41902,5.32261,5.64609,5.70733,5.51194
"DFFA",5.68429,5.32466,5.29331,5.15437,5.41411
"DGLUCY",7.64687,7.40376,7.67054,7.16437,7.19387
"DHCR7",5.13535,5.19174,5.03484,5.27323,5.08343
"DHFR",4.59225,4.30237,4.68414,4.81585,4.39834
"DHRSX",5.64554,5.64666,5.756875,5.46339,5.78073
"DHRSX-IT1",4.37827,4.52564,4.24728,4.05032,4.56483
"DHX16",6.2641125,6.184505,6.3121225,6.03536125,6.2740225
"DHX30",4.985695,5.15719,5.25243,5.117015,5.146245
"DIAPH2",7.31764,6.94062,7.03943,7.04303,6.79166
"DIAPH2-AS1",1.85116,2.05966,1.69132,1.91865,1.66679
"DICER1",8.27474,8.107,8.17221,7.61173,7.95522
"DICER1-AS1",4.41122,4.65784,4.46857,4.33336,4.41851
"DIO2",2.71316,3.35234,2.92086,3.28306,3.34888
"DIO2-AS1",2.12732,2.18389,2.09407,1.756,2.68293
"DIP2C",5.23586,5.26981,5.09208,5.48569,5.18576
"DISP2",4.10468333333333,4.38624,4.17380666666667,4.15275666666667,4.29881666666667
"DLG5",4.47946,4.37718,3.78557,4.34441,4.50256
"DLGAP2",2.50932090909091,2.65751090909091,2.62247636363636,2.64339090909091,2.59455272727273
"DLGAP2-AS1",2.78815,3.05584,3.09033,2.52546,3.44932
"DLGAP4",6.88308,6.78138,6.55974,6.7268,6.69536
"DLGAP4-AS1",4.50968,4.25411,4.14156,4.33661,4.61397
"DMAC2L",4.98866,4.70303,4.80327,5.09479,4.60552
"DMBT1P1",3.06362333333333,3.43628666666667,3.25447166666667,3.29054333333333,3.234365
"DNAAF5",5.34213,5.25431,5.07702,5.26075,4.98962
"DNAJA3",5.24083,5.29831,5.35954,5.32973,5.44172
"DNAJA4",4.80796,5.49068,4.92756,4.68926,4.83636
"DNAJC11",6.08582,5.50101,5.62514,5.5037,5.62282
"DNAJC15",6.35,6.55502,6.37404,6.44773,5.92292
"DNAJC2",5.40811,5.05958,5.31287,5.20326,5.24061
"DNAJC27",5.09514,5.23412,5.39534,5.56383,5.35372
"DNAJC27-AS1",3.62724,3.53325,3.87445,3.41772,3.59311
"DNAJC28",3.38909,3.49149,3.56597,3.52707,3.53098
"DNAJC30",5.71953,5.82838,5.63805,5.73586,5.84781
"DNAJC4",6.38424,6.35,6.10649,6.17044,6.21821
"DNASE1L3",3.49764,3.57265,3.71087,3.50046,3.54768
"DND1",4.54963,4.774275,4.5212925,4.56311,4.3947175
"DNMBP",5.09115,5.09671,4.99453,4.7886,4.97644
"DNMBP-AS1",3.0138,2.81822,2.76752,2.90415,2.40535
"DNMT3A",5.47475,5.7533,5.23321,5.43049,5.57222
"DNMT3B",4.02637,3.83566,4.06818,3.86837,3.56607
"DNMT3L",3.80415,3.70342,3.50604,3.59531,3.72707
"DOC2B",3.98249,4.32976,4.56364,4.72618,4.55882
"DOCK2",8.94094,8.77153,8.75432,8.48506,8.78549
"DOCK3",4.04295,3.93342,4.02841,4.22496,4.21856
"DOK1",5.15027,5.07624,5.33358,4.5839,5.26149
"DOK6",4.33617,4.99335,5.13334,5.47782,5.26016
"DPH3P1",4.15991,3.87117,4.09339,4.25633,4.44174
"DPH6",4.52058,4.17493,4.08965,4.47452,4.42617
"DPH6-DT",3.45368,3.29627,3.50576,3.12979,3.11207
"DPY19L1P1",2.468625,2.774495,2.46676,2.60554,2.593395
"DPY19L4",4.67123,4.77645,4.85979,5.20182,4.87208
"DPY30",6.08317,5.75807,5.76664,5.6751,5.69854
"DPYS",4.08868,4.14776,4.43394,4.26502,4.29083
"DQX1",3.64559,3.28594,3.40539,3.35054,3.54348
"DRD1",3.77765,3.89647,3.73837,3.73058,3.55033
"DROSHA",5.74319,5.49082,5.53013,5.613,5.7441
"DSC1",4.16725,5.10043,4.04766,4.19328,5.17608
"DSC2",7.20594,6.89932,6.7572,6.95092,7.39188
"DSG1",1.41189,1.53642,1.59656,1.69885,1.57966
"DSG2",1.94833,2.21569,2.1955,2.06744,2.28217
"DSG2-AS1",3.3914,3.78559,3.5562,3.7791,3.35201
"DSG3",2.3313,2.32668,2.22502,2.31164,2.17377
"DSG4",3.33124,3.61325,3.34719,3.20379,3.17797
"DSP",4.14781,3.4249,4.04131,4.13,4.08955
"DTX2",6.7154375,6.4297725,6.35942,6.32537,6.4324025
"DUOX1",4.08811,3.85569,4.40764,4.3403,4.19452
"DUOX2",3.61475,4.22377,3.63463,3.65446,3.81689
"DUOXA1",4.13316,4.81546,4.34764,4.65016,4.48785
"DUOXA2",2.43328,3.17533,2.98459,3.08191,2.96009
"DUS3L",4.799265,4.97976,4.97536,5.05244,5.156575
"DUSP18",6.46423,6.33236,6.61502,6.07446,6.76413
"DUSP7",6.53658,6.31057,6.32979,6.27722,6.38986
"DYNLT1",6.9682,6.83419,6.85487,6.35121,6.63192
"EDC3",5.71272,5.52316,5.83492,5.65737,5.97186
"EED",5.4863,4.57961,5.10274,5.34434,5.19802
"EEF1A1P21",2.05191,1.83967,0.891401,1.33961,1.16637
"EEF1AKMT1",3.27348,3.58723,3.40526,3.34822,3.54413
"EFCAB8",3.91563,4.25506,3.75819,3.63585,3.85695
"EFHC1",4.38293,4.3518,4.61561,4.32523,3.69028
"EFHD2",8.43114,8.32113,8.25917,7.9564,8.33294
"EFL1",4.13909,3.83919,4.28898,4.53326,4.32658
"EFNA5",2.78704,2.98905,3.01657,3.2043,2.87112
"EFR3B",3.70811,3.81678,3.8347,4.32943,3.97799
"EGFL6",3.05164,3.24214,3.04367,3.21355,3.0228
"EGFR",3.24376,3.37858,3.5673,3.52901,3.12866
"EGFR-AS1",2.89823,3.25881,2.95337,2.79863,2.75604
"EHD3",5.87224,5.42502,5.29535,6.04262,5.54482
"EHD4",6.34961,6.2352,6.25919,6.25919,6.41843
"EHMT2",6.12174142857143,5.91429142857143,5.90231142857143,5.74768571428571,6.05245285714286
"EIF1B",6.80874,7.07877,6.56207,6.78059,6.79955
"EIF1B-AS1",3.38598,3.02028,3.38619,3.47874,3.59479
"EIF2B2",5.61186,5.36521,5.68143,5.59497,5.58605
"EIF3L",6.91766,6.63025,7.11102,6.88408,7.08137
"EIF4A1P7",6.9794,7.11294,7.00518,6.78133,7.19097
"EIF4G3",6.99636,6.75525,6.50357,6.64243,6.7313
"EIF4HP1",8.03027,7.6424,7.9289,7.81027,7.99392
"EIF5",5.35925,5.525385,5.48155,5.48687,5.484265
"ELF4",7.72616,7.48794,7.61673,7.054,7.47287
"ELMO2P1",3.37073,3.76117,3.74529,3.88149,3.641
"ELMOD1",2.56275333333333,2.65968,2.65092666666667,2.6222,2.77060333333333
"ELOA2",2.15153,2.51616,2.73011,2.60202,2.64528
"ELOA3",4.21179,3.97116,3.720255,4.56903,3.843275
"ELOA3B",4.655615,4.846895,4.58875,4.889235,4.61608
"ELOA3D",4.655615,4.846895,4.58875,4.889235,4.61608
"ELOCP2",5.10675,4.68857,4.99394,4.74453,4.72127
"ELOVL3",3.05664,3.02195,3.18638,3.20385,3.25334
"EMB",7.04018,7.14524,7.49339,7.37687,7.25979
"EMC6",4.84764,5.24165,5.09392,5.15125,4.95738
"EML3",5.93731,5.8797,5.98656,5.6531,5.89491
"EMX2",2.75792,3.22757,3.11065,2.90023,3.17041
"EMX2OS",3.2878,3.40444,3.35028,3.54961,3.32907
"EN1",3.1824,4.10975,3.23197,3.58589,3.08891
"ENAM",3.37746,3.69034,3.49195,3.63927,3.22199
"ENKUR",4.5201,4.01419,3.11419,4.02782,4.24046
"ENO4",2.52967,2.97808,2.8561,2.74142,2.26032
"ENOX1",3.32436,3.54032,3.12007,3.39583,3.5943
"ENOX1-AS1",3.22456,3.74204,3.38604,3.01572,3.14379
"ENOX1-AS2",3.34372,3.2122,2.79862,3.32502,3.27382
"ENPP3",3.42259,3.55498,3.45587,2.88697,3.39706
"ENTPD3",3.61373,3.93319,4.04542,4.18942,3.8807
"ENTPD3-AS1",3.66081,3.37791,3.76011,3.58431,3.73688
"EPB42",4.70225,5.489835,4.834265,5.170315,4.837515
"EPC2",6.6361,6.64444,6.66084,6.66644,6.5867
"EPDR1",3.14004,3.97596,3.99114,3.95866,3.87101
"EPHA8",3.43591,3.81825,3.71943,3.73698,3.74747
"EPHB6",5.08956,5.07525,5.21285,4.91478,5.10964
"EPM2A",3.54935,4.03661,3.74267,3.69039,3.65901
"EPSTI1",6.55926,5.35387,5.60647,5.51418,5.32659
"ERAL1",2.89016,2.63480666666667,2.80648666666667,2.51963,2.4318
"ERC1",5.73148,5.84687,5.54228,5.74078,5.66902
"ERCC5",6.24493,6.08546,6.17656,6.27192,6.15124
"ERG28",6.8766,6.62611,6.67205,6.97306,6.74324
"ERGIC3",6.02742,5.67462,5.91835,5.76492,5.92425
"ERICH1",7.57356,7.42153,7.36646,7.1767,7.28305
"ERLIN1",6.47071,5.9169,6.20634,5.66564,6.22996
"ERRFI1",4.11627,4.10719,3.79895,4.20722,3.96063
"ERV3-1",8.03816,6.42719,7.57816,7.13113,7.50595
"ESCO1",6.34505,6.01455,6.25226,6.11457,5.70004
"ESRP1",2.14585,2.23192,2.14814,2.37515,2.29159
"ESRRAP2",1.49774,1.669205,1.71676,1.8095,1.73223
"ETF1P3",1.995675,1.912245,2.121375,2.214675,1.833385
"ETV1",2.65989,2.87843,3.06805,2.82382,3.17713
"EVC2",3.94645,3.59837,3.95149,3.75767,3.84292
"EVX1",4.35675,4.65368,4.11212,4.4177,4.08276
"EVX1-AS",3.15115,3.71233,3.46235,4.00598,3.37412
"EXOC1L",1.02462,1.20772,1.15043,1.2002,1.28403
"EXOC3",5.79494,5.61876,5.59636,5.28182,5.5638
"EXOC3-AS1",4.2551,4.92735,4.45334,4.85506,4.57227
"EXOC4",5.060215,4.643495,4.255835,4.82216,5.060555
"EXOSC1",5.98326,5.7395,5.98432,6.08601,5.85433
"EXOSC7",5.56401,5.35869,4.97726,5.40541,5.42392
"EXTL3-AS1",3.70083,3.96865,3.88744,3.97734,3.79104
"EZHIP",4.21499,4.49888,4.01932,4.61108,4.36753
"EZR",6.654205,6.549045,6.586915,6.887455,6.65263
"EZR-AS1",4.05731,4.77676,4.35278,4.93738,4.62811
"FAAP20",4.717135,4.649375,4.98709,4.722195,4.735235
"FAAP24",4.39114,4.65979,4.64939,4.70047,4.72407
"FABP12",1.08151,1.21912,1.44755,1.15706,1.29124
"FABP4",1.19968,1.21681,1.26591,1.51276,1.22964
"FABP5",4.45499,4.27517,3.65218,4.57925,4.78756
"FABP5P11",2.75859,2.6185,2.94997,2.50469,2.36156
"FABP7",1.95581,2.19836,1.88479,1.90745,2.26834
"FABP9",1.82713,1.92978,1.7197,1.79053,1.79074
"FAHD2A",4.02837,4.65876,4.00046,4.11752,4.51985
"FAM110B",3.57051,3.77473,3.6492,3.42937,3.7704
"FAM114A1",4.11937,3.85512,4.05388,3.99521,3.82431
"FAM114A2",4.82099,4.29074,4.85935,4.8983,4.82054
"FAM118B",5.38166,5.06476,5.08676,5.06483,4.99424
"FAM120A",7.65169,7.59689,7.70284,7.21033,7.53726
"FAM120AOS",4.11680666666667,4.22675,4.10180666666667,4.05922,4.24281333333333
"FAM120C",3.01233,2.90531,2.894415,3.04123,3.02309
"FAM126B",7.65456,7.59967,7.52944,7.48973,7.60186
"FAM13B",6.43082,6.06902,6.24814,6.34558,5.91001
"FAM151B",4.62954,4.63431,4.75302,3.77484,4.6271
"FAM153B",4.43319,4.71682,4.57924,4.9438,4.40656
"FAM160A2",6.93883,6.66484,6.85912,6.38849,6.65536
"FAM166B",3.20549,3.52914,3.23773,3.43872,3.48657
"FAM167A-AS1",3.49636,3.3547,3.3494,3.42194,3.30181
"FAM168B",7.30659,7.03993,7.16799,7.14216,7.28036
"FAM170A",4.15112,3.91181,3.98726,4.36979,4.17612
"FAM174A",6.65621,6.67485,6.85094,6.41625,6.57742
"FAM180A",3.49622,3.50222,3.4731,3.44596,3.50024
"FAM181A",4.30807,4.53517,4.56213,4.64172,4.82377
"FAM181A-AS1",4.06998,4.06204,4.00827,4.27662,4.19721
"FAM182A",3.588289,3.713225,3.554601,3.755534,3.79567
"FAM182B",3.77959272727273,3.82502454545455,3.63455818181818,3.85443636363636,3.82447272727273
"FAM183BP",4.09403,4.17371,3.79225,4.14952,4.23967
"FAM184A",3.11557,2.9984,2.95252,2.59616,2.99341
"FAM197Y9",3.85528166666667,3.90227,3.98502333333333,3.74138833333333,3.89031
"FAM200A",4.63529,4.29601,4.62868,4.56636,4.44692
"FAM201A",5.16292,4.87757,4.80153,5.02405,5.07415
"FAM20C",4.87408,4.89495,4.55909,4.3871,4.66529
"FAM214A",6.36227,6.40286,6.29146,6.49836,6.22953
"FAM216B",3.13951,3.6118,3.79169,2.84328,3.55434
"FAM21FP",6.18505,6.13521,6.22772,6.04066,6.20592
"FAM220BP",4.171965,4.27752,4.211305,4.139465,4.2623
"FAM222B",7.49763,7.19872,7.27889,7.48787,7.50451
"FAM224B",4.125355,4.51135,4.701975,4.535535,4.46916
"FAM225A",4.83599,4.58809,4.75968,4.60138,4.61705
"FAM225B",3.36183,3.93433,3.64418,3.35091,3.47384
"FAM229B",3.51506,3.98792,3.66064,3.72187,3.53892
"FAM230I",2.67189,3.0706,2.37664,2.59284,2.823
"FAM240B",1.95329,2.03409,2.00224,1.9991,2.21484
"FAM24A",1.65554,1.83271,2.13888,2.16919,2.02226
"FAM25E",3.93918,3.8861,3.90649,3.68339,3.91769
"FAM30A",5.25002,5.24083,5.14462,5.34853,5.49695
"FAM66B",2.95663,3.2637,3.5373125,3.150635,3.3297425
"FAM66E",3.14787,3.497965,3.7141,3.573135,3.60158
"FAM74A1",3.36018,3.42602,3.59419,3.73291,3.52051
"FAM86C2P",4.88018,5.21632,4.6819,5.07867,4.95659
"FAM87A",2.95053,2.97638,3.342015,3.234815,3.29015
"FAM8A1",8.16971,7.98825,8.22927,7.82615,7.99342
"FAM90A11P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A13P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A15P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A20P",5.44539636363636,5.45588545454545,5.38525909090909,5.62540272727273,5.34636545454545
"FAM90A21P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A3P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A4P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A5P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM90A6P",5.510598,5.488723,5.418625,5.674641,5.341688
"FAM95B1",3.64068666666667,3.71886333333333,3.35501333333333,3.78353,3.80534
"FAM9C",2.52451,2.54432,2.24507,2.69335,2.40667
"FAR2P4",3.92013,4.21601,3.29233,3.86275,3.95352
"FARSB",6.28911,6.12771,6.3168,6.50085,6.40717
"FBH1",6.81971,6.63911,6.69349,6.61228,6.61495
"FBXL12",5.80931,5.7129,5.84044,5.63458,5.86318
"FBXL17",6.18049,5.96937,5.77107,6.11633,5.77434
"FBXO16",4.376105,4.658525,4.51031,4.462585,4.433295
"FBXO24",4.4144,4.41119,4.37714,4.67105,4.36497
"FBXO25",4.09255333333333,3.78496666666667,4.22426666666667,4.27110333333333,4.18777
"FBXO30",5.069975,4.951395,5.15165,4.99951,4.915955
"FBXW10",1.56755,1.78264,1.37998,1.4808,2.13392
